SOL,TARGET_CCA,TARGET,TARGET_MSL,EASTING_M,NORTHING_M,ELEV_M,LATITUDE,LONGITUDE
801,Soda,Soda,Soda,8143012.873,-276373.7937,-4461.240164,-4.662593067,137.3775525
815,Tehachapi,Tehachapi,Tehachapi,8143019.557,-276397.7234,-4458.119063,-4.662996774,137.3776653
816,Afton_Canyon_CCAM,Afton_Canyon,Afton_Canyon_CCAM,8143020.423,-276395.5316,-4457.743434,-4.662959798,137.3776799
816,Punchbowl_CCAM,Punchbowl,Punchbowl_CCAM,8143019.946,-276395.1837,-4457.989931,-4.662953929,137.3776719
816,Topanga_CCAM,Topanga,Topanga_CCAM,8143020.722,-276394.4522,-4457.683015,-4.662941587,137.3776849
819,Aztec_819,Aztec,Aztec_819,8143032.788,-276413.4269,-4456.251321,-4.663261702,137.3778885
819,Mescal,Mescal,Mescal,8143031.709,-276413.5264,-4456.203813,-4.663263381,137.3778703
820,Coyote_Basin,Coyote_Basin,Coyote_Basin,8143030.701,-276413.2837,-4456.290672,-4.663259286,137.3778533
820,Rodent_Hill,Rodent_Hill,Rodent_Hill,8143030.308,-276413.2284,-4456.38271,-4.663258353,137.3778467
823,Horned_Toad,Horned_Toad,Horned_Toad,8143029.882,-276414.069,-4456.111704,-4.663272536,137.3778395
823,Mescal,Mescal,Mescal,8143031.709,-276413.5264,-4456.203813,-4.663263381,137.3778703
826,Jackhammer,Jackhammer,Jackhammer,8143031.985,-276415.9676,-4455.672397,-4.663304566,137.377875
826,Puente,Puente,Puente,8143032.054,-276412.9111,-4456.473287,-4.663253,137.3778761
832,Goldstone_DRT,Goldstone,Goldstone_DRT,8143026.816,-276422.5061,-4454.670056,-4.663414874,137.3777878
832,Goler_Gulch,Goler_Gulch,Goler_Gulch,8143026.756,-276422.8751,-4454.536007,-4.663421099,137.3777868
832,Pickhandle_DRT,Pickhandle,Pickhandle_DRT,8143027.127,-276423.0101,-4454.47647,-4.663423377,137.377793
833,Vaqueros_01,Vaqueros,Vaqueros_01,8143026.434,-276422.6516,-4454.665646,-4.663417329,137.3777813
833,Vaqueros_02,Vaqueros,Vaqueros_02,8143026.436,-276422.6611,-4454.661084,-4.663417489,137.3777813
833,Vaqueros_03,Vaqueros,Vaqueros_03,8143026.434,-276422.6711,-4454.659358,-4.663417658,137.3777813
835,Cucumongo,Cucumongo,Cucumongo,8143027.455,-276422.8519,-4454.533308,-4.663420708,137.3777985
835,Goldstone_ccam,Goldstone,Goldstone_ccam,8143026.81,-276422.5237,-4454.669927,-4.663415172,137.3777877
837,Cowhole_Mountain,Cowhole_Mountain,Cowhole_Mountain,8143007.423,-276431.0856,-4453.202659,-4.663559615,137.3774606
840,Neenach,Neenach,Neenach,8143011.986,-276433.2353,-4452.415855,-4.663595883,137.3775376
840,Tin_Can_Alley,Tin_Can_Alley,Tin_Can_Alley,8143011.916,-276433.2446,-4452.432783,-4.66359604,137.3775364
842,Fairview_Valley,Fairview_Valley,Fairview_Valley,8143010.782,-276434.4644,-4451.959091,-4.663616619,137.3775173
842,Gem_Hill,Gem_Hill,Gem_Hill,8143011.868,-276433.778,-4452.277213,-4.663605038,137.3775356
842,Telescope_Peak,Telescope_Peak,Telescope_Peak,8143010.998,-276434.5537,-4451.865741,-4.663618125,137.3775209
843,Galena_Canyon,Galena_Canyon,Galena_Canyon,8143011.531,-276435.0798,-4451.620252,-4.663627001,137.3775299
843,Osborne_Canyon,Osborne_Canyon,Osborne_Canyon,8143010.655,-276435.097,-4451.562845,-4.663627291,137.3775151
843,Oso_Canyon,Oso_Canyon,Oso_Canyon,8143010.648,-276435.0805,-4451.580019,-4.663627012,137.377515
843,Revenue_Canyon,Revenue_Canyon,Revenue_Canyon,8143011.4,-276435.1594,-4451.604185,-4.663628343,137.3775277
853,Lane_Mountain,Lane_Mountain,Lane_Mountain,8143013.301,-276436.9335,-4450.90072,-4.663658274,137.3775597
853,Newberry,Newberry,Newberry,8143012.355,-276447.5444,-4447.290203,-4.663837286,137.3775438
853,Peach_Spring,Peach_Springs,Peach_Springs,8143010.638,-276435.0361,-4451.632429,-4.663626263,137.3775148
853,Santa_Ana_DRT,Santa_Ana,Santa_Ana_DRT,8143012.198,-276432.8976,-4452.564887,-4.663590186,137.3775411
861,Last_Chance_Canyon,Last_Chance_Canyon,Last_Chance_Canyon,8143013.624,-276437.9248,-4450.637188,-4.663674997,137.3775652
861,Newberry,Newberry,Newberry,8143012.355,-276447.5444,-4447.290203,-4.663837286,137.3775438
861,Tecoya_ccam,Tecoya,Tecoya_ccam,8143011.598,-276433.2296,-4452.359447,-4.663595786,137.377531
864,Beers,Beers,Beers,8143004.47,-276389.8654,-4459.6154,-4.662864206,137.3774108
864,Harrisburg,Harrisburg,Harrisburg,8143005.122,-276389.5727,-4459.682833,-4.662859269,137.3774218
869,Mojave_Bedrock,Mojave,Mojave_Bedrock_ChemCam,8143009.057,-276390.8388,-4459.515583,-4.662880627,137.3774882
869,Mojave_Chunks,Mojave,Mojave_Chunks_ChemCam,8143009.063,-276390.7614,-4459.529153,-4.662879321,137.3774883
869,Mojave_Chunks_Passive,Mojave,Mojave_Chunks_Passive,8143009.066,-276390.7557,-4459.531301,-4.662879226,137.3774883
869,Mojave_Mini_Drill_Bottom,Mojave,Mojave_Mini-Drill_Bottom_ChemCam,8143009.039,-276390.8292,-4459.517894,-4.662880466,137.3774879
871,Funk_Valley_RP,Mojave2,Funk_Valley_RP,8143008.932,-276390.479,-4459.557914,-4.662874558,137.377486
871,Rainbow_Basin,Rainbow_Basin,Rainbow_Basin,8143008.766,-276390.8641,-4459.486016,-4.662881055,137.3774833
883,Mojave2_DTa,Mojave2,Mojave2_DTc,8143008.944,-276390.4645,-4459.553651,-4.662874313,137.3774863
883,Mojave2_DTb,Mojave2,Mojave2_DTc,8143008.944,-276390.4645,-4459.553651,-4.662874313,137.3774863
883,Mojave2_MDH,Mojave2,Mojave2_MDH_ChemCam,8143009.02,-276390.5116,-4459.557778,-4.662875108,137.3774875
886,Mojave2_FDH_ChemCam,Mojave2,Mojave2_FDH_ChemCam,8143008.937,-276390.4515,-4459.558555,-4.662874094,137.3774861
886,Mojave2_MDH_ChemCam,Mojave2,Mojave2_MDH_ChemCam,8143009.02,-276390.5116,-4459.557778,-4.662875108,137.3774875
889,Mojave2_presieve_dump,Mojave2,Mojave2_presieve_dump,8143009.011,-276390.5658,-4459.547515,-4.662876022,137.3774874
889,Mojave2_PSDP_CC,Mojave2,Mojave2_PSDP_CC,8143009.006,-276390.5796,-4459.543228,-4.662876255,137.3774873
890,Mount_Lowe,Mount_Lowe,Mount_Lowe,8142987.692,-276264.8854,-4459.803304,-4.660755717,137.3771277
890,Mount_Wilson,Mount_Wilson,Mount_Wilson,8143000.789,-276337.8429,-4460.736711,-4.661986556,137.3773487
890,Providence_Mountains,Providence_Mountains,Providence_Mountains,8143207.347,-276153.3967,-4458.218501,-4.658874836,137.3808334
890,Searles,Searles,Searles,8143008.94,-276391.1709,-4459.4414,-4.66288623,137.3774862
892,Lamerdorf,Lamerdorf,Lamerdorf,8143009.191,-276391.411,-4459.395241,-4.66289028,137.3774904
893,San_Francisquito_ccam,San_Francisquito,San_Francisquito_ccam,8143009.08,-276390.7186,-4459.539727,-4.6628786,137.3774885
895,Black_Dragon,Black_Dragon,Black_Dragon,8143008.07,-276392.9563,-4459.400974,-4.662916351,137.3774715
896,Mojave2_post_sieve_dump,Mojave2,Mojave2_post_sieve_dump_ccam,8143009.204,-276390.6946,-4459.547219,-4.662878195,137.3774906
896,San_Francisquito_ccam,San_Francisquito,San_Francisquito_ccam,8143009.08,-276390.7186,-4459.539727,-4.6628786,137.3774885
899,Osiris,Osiris,Osiris,8143002.588,-276402.9245,-4458.244541,-4.663084521,137.377379
900,Garley,Garley,Garley,8143005.183,-276405.6266,-4458.190681,-4.663130106,137.3774228
903,Elbert,Elbert,Elbert,8143005.778,-276430.2341,-4453.176921,-4.663545251,137.3774328
903,Emery,Emery,Emery,8143005.89,-276430.9047,-4453.060654,-4.663556563,137.3774347
905,Telegraph_Peak_ccam,Telegraph_Peak,Telegraph_Peak_ccam,8143005.66,-276431.1707,-4452.957058,-4.663561051,137.3774308
906,Brazer,Brazer,Brazer,8143004.183,-276429.7479,-4453.037225,-4.663537047,137.3774059
906,Crazy_Hollow,Crazy_Hollow,Crazy_Hollow,8143005.586,-276432.7156,-4452.612726,-4.663587115,137.3774296
906,Telegraph_Peak_ccam,Telegraph_Peak,Telegraph_Peak_ccam,8143005.66,-276431.1707,-4452.957058,-4.663561051,137.3774308
909,Humbug,Humbug,Humbug,8143005.615,-276430.791,-4453.006898,-4.663554645,137.3774301
909,Tapeats,Tapeats,Tapeats,8143006.421,-276431.0262,-4453.032539,-4.663558614,137.3774437
910,Bluff,Bluff,Bluff,8143005.951,-276431.7427,-4452.840695,-4.663570701,137.3774358
910,Telegraph_Peak_Drill_Hole,Telegraph_Peak,Telegraph_Peak_Drill_Hole,8143005.891,-276430.9284,-4453.023975,-4.663556963,137.3774347
910,Telegraph_Peak_DT,Telegraph_Peak,Telegraph_Peak_DT,8143005.906,-276430.9275,-4453.031077,-4.663556949,137.377435
910,Tintic,Tintic,Tintic,8143005.614,-276427.8487,-4453.693054,-4.663505007,137.3774301
914,Bluff_3,Bluff,Bluff_3,8143005.946,-276431.7315,-4452.842774,-4.663570512,137.3774357
914,Telegraph_Peak_drill_hole,Telegraph_Peak,Telegraph_Peak_drill_hole,8143005.891,-276430.9284,-4453.023975,-4.663556963,137.3774347
915,Castlegate,Castlegate,Castlegate,8143005.695,-276432.8604,-4452.543157,-4.663589558,137.3774314
915,Ferron,Ferron,Ferron,8143002.303,-276427.6524,-4453.202705,-4.663501695,137.3773742
915,Laketown,Laketown,Laketown,8142835.923,-276231.0922,-4458.862361,-4.660185607,137.3745673
916,Castlegate_2,Castlegate,Castlegate_2,8143005.704,-276432.8272,-4452.554155,-4.663588997,137.3774316
916,Ivanpah_ccam,Ivanpah,Ivanpah_ccam,8143005.57,-276432.8877,-4452.543996,-4.663590019,137.3774293
916,Telegraph_Peak_drill_hole_2,Telegraph_Peak,Telegraph_Peak_drill_hole_2,8143005.891,-276430.9224,-4453.022473,-4.663556862,137.3774347
917,Simonson,Simonson,Simonson,8143005.427,-276432.8823,-4452.530245,-4.663589927,137.3774269
918,Keetley_ccam,Keetley,Keetley_ccam,8143006.426,-276433.2961,-4452.403761,-4.663596908,137.3774438
918,Ophir_ccam,Ophir,Ophir_ccam,8143006.46,-276433.035,-4452.502616,-4.663592504,137.3774443
919,Telegraph_Peak_drill_hole_3,Telegraph_Peak,Telegraph_Peak_drill_hole_3,8143005.891,-276430.9241,-4453.022928,-4.663556891,137.3774347
919,Whitmore,Whitmore,Whitmore,8143002.634,-276427.0049,-4453.202663,-4.663490771,137.3773798
921,Marsden,Marsden,Marsden,8143006.51,-276433.1104,-4452.476382,-4.663593776,137.3774452
921,Old_woman,Old_woman,Old_woman,8143005.766,-276432.7359,-4452.581635,-4.663587458,137.3774326
921,Telegraph_Peak_drill_hole_4,Telegraph_Peak,Telegraph_Peak_drill_hole_3,8143005.891,-276430.9241,-4453.022928,-4.663556891,137.3774347
922,Whitmore_2,Whitmore,Whitmore_2,8143002.638,-276427.0126,-4453.199483,-4.663490902,137.3773799
924,Hennefer,Hennefer,Hennefer_ccam,8142995.421,-276435.2893,-4451.254379,-4.663630535,137.3772581
925,San_Timoteo,San_Timoteo,San_Timoteo,8142998.192,-276443.0234,-4450.981648,-4.663761014,137.3773049
925,Sinawava,Sinawava,Sinawava,8142998.899,-276442.3464,-4451.071376,-4.663749593,137.3773168
929,Hoskinnini,Hoskinnini,Hoskinnini,8143000.565,-276445.2146,-4450.512551,-4.66379798,137.3773449
929,Ouray,Ouray,Ouray,8143000.558,-276445.2181,-4450.523814,-4.663798039,137.3773448
930,Swasey,Swasey,Swasey,8143001.33,-276445.2725,-4450.442341,-4.663798957,137.3773578
935,Aneth,Aneth,Aneth,8143000.087,-276445.4549,-4450.46239,-4.663802035,137.3773368
935,Aneth_2,Aneth,Aneth_2,8143000.095,-276445.4555,-4450.458129,-4.663802044,137.377337
936,Hakatai,Hakatai,Hakatai,8143000.254,-276445.1682,-4450.564443,-4.663797198,137.3773396
937,Telegraph_PK_PreSieve_Dump,Telegraph_Peak,Telegraph_Peak_dump_pile_pre-sieve,8143000.204,-276444.6991,-4450.710069,-4.663789283,137.3773388
938,Alvord,Alvord_Mountain,Alvord_Mountain_2,8143001.366,-276445.0059,-4450.496682,-4.66379446,137.3773584
938,Hyrum,Hyrum,Hyrum,8143001.339,-276445.1858,-4450.450656,-4.663797495,137.377358
938,Indianola,Indianola,Indianola,8143001.356,-276445.0009,-4450.505488,-4.663794376,137.3773582
939,Blanco_Mountain,Blanco_Mountain,Blanco_Mountain,8143001.327,-276445.047,-4450.490439,-4.663795153,137.3773577
939,Idyllwild,Idyllwild,Idyllwild,8143000.178,-276445.3136,-4450.472521,-4.663799651,137.3773384
939,Live_Oak_Canyon,Live_Oak_Canyon,Live_Oak_Canyon,8143001.025,-276445.2447,-4450.492851,-4.663798489,137.3773527
942,Piru,Piru,Piru,8142996.943,-276452.5394,-4450.134369,-4.663921554,137.3772838
943,Little_Devil,Little_Devil,Little_Devil,8142996.937,-276452.6188,-4450.01567,-4.663922894,137.3772837
943,Tierra_Blanca,Tierra_Blanca,Tierra_Blanca,8142994.758,-276449.8927,-4450.40448,-4.663876903,137.3772469
944,Coso,Coso,Coso,8142995.181,-276451.6556,-4450.315567,-4.663906645,137.3772541
946,Bishop,Bishop,Bishop,8143000.199,-276445.3406,-4450.535862,-4.663800107,137.3773387
946,Elsinore,Elsinore,Elsinore,8142999.949,-276445.4128,-4450.585512,-4.663801324,137.3773345
947,White_Mountain,White_Mountain,White_Mountain,8142999.728,-276446.1782,-4450.503499,-4.663814237,137.3773308
948,Lindavista,Lindavista,Lindavista,8143000.131,-276446.7299,-4450.448448,-4.663823545,137.3773376
948,Temblor,Temblor,Temblor,8142999.857,-276445.2733,-4450.650254,-4.663798971,137.377333
951,Joshua_Tree,Joshua_Tree,Joshua_Tree,8142974.87,-276497.9764,-4445.400216,-4.664688104,137.3769114
951,Tip_Top_Mountain,Tip_Top_Mountain,Tip_Top_Mountain,8142977.811,-276491.2888,-4445.685836,-4.66457528,137.376961
952,Salton,Salton,Salton,8142947.437,-276564.4404,-4447.228572,-4.665809391,137.3764486
952,Zzyzx_Spring,Zzyzx_Spring,Zzyzx_Spring,8142927.748,-276576.7883,-4446.550149,-4.666017709,137.3761164
953,Eaton_Canyon,Eaton_Canyon,Eaton_Canyon,8142884.991,-276534.5651,-4452.267351,-4.665305378,137.3753951
955,Eaton_Canyon_2,Eaton_Canyon,Eaton_Canyon_2,8142884.996,-276534.5673,-4452.269006,-4.665305415,137.3753952
955,Telegraph_peak_post-sieve_dump_pile_ccam,Telegraph_Peak,Telegraph_peak_post-sieve_dump_pile_ccam,8142885.203,-276538.3041,-4452.452665,-4.665368457,137.3753987
957,Lewis,Lewis,Lewis,8142921.407,-276634.1911,-4442.572067,-4.666986128,137.3760095
959,Espinoza,Espinoza,Espinoza,8142776.759,-276576.7048,-4453.750414,-4.6660163,137.3735692
959,Gold,Gold,Gold,8142772.02,-276572.652,-4453.753289,-4.665947926,137.3734892
963,Apple,Apple,Apple,8142684.241,-276614.4305,-4456.502725,-4.666652755,137.3720083
964,Blackrock_1,Blackrock,Blackrock_1,8142670.276,-276622.2732,-4455.740781,-4.666785066,137.3717727
964,Blackrock_2,Blackrock,Blackrock_2,8142670.311,-276622.0072,-4455.817893,-4.666780579,137.3717733
966,Pablo,Pablo,Pablo,8142643.648,-276619.9101,-4455.780044,-4.666745199,137.3713235
966,Pauline,Pauline,Pauline,8142643.288,-276619.5999,-4455.848242,-4.666739966,137.3713174
970,Fern,Fern,Fern,8142567.324,-276659.6546,-4454.426238,-4.667415713,137.3700359
970,Flathead,Flathead,Flathead,8142567.249,-276657.7374,-4454.859278,-4.667383368,137.3700346
970,Gunsight,Gunsight,Gunsight,8142567.395,-276661.8084,-4453.987785,-4.667452049,137.370037
970,High_Park,High_Park,High_Park,8142559.556,-276671.2472,-4450.52464,-4.667611286,137.3699048
970,Hungry_Horse,Hungry_Horse,Hungry_Horse,8142576.533,-276649.6709,-4456.881127,-4.667247282,137.3701912
971,Helena,Helena,Helena,8142578.033,-276650.7969,-4456.803556,-4.667266278,137.3702165
971,Lolo,Lolo,Lolo,8142569.529,-276658.7116,-4455.193248,-4.667399805,137.3700731
973,Albert,Albert,Albert,8142574.764,-276655.4096,-4455.136785,-4.667344098,137.3701614
973,Charity_ccam,Charity,Charity_ccam,8142574.697,-276654.4661,-4455.299181,-4.667328179,137.3701602
973,Empire,Empire,Empire,8142588.077,-276697.4322,-4445.34085,-4.668053045,137.370386
978,Big_Salmon,Big_Salmon,Big_Salmon,8142636.868,-276667.3853,-4454.769017,-4.667546135,137.3712091
980,Silver_Valley,Silver_Valley,Silver_Valley,8142643.673,-276672.3497,-4453.952604,-4.667629887,137.3713239
980,Snowslip,Snowslip,Snowslip,8142638.366,-276668.7201,-4454.628506,-4.667568654,137.3712344
985,Una,Una,Una,8142638.117,-276708.6214,-4448.38358,-4.668241813,137.3712302
986,Yellowjacket,Yellowjacket,Yellowjacket,8142638.453,-276709.0384,-4448.355448,-4.668248848,137.3712358
987,Mill,Mill,Mill,8142640.208,-276704.0358,-4449.689833,-4.668164451,137.3712654
989,Spokane,Spokane,Spokane,8142638.276,-276668.7884,-4454.902901,-4.667569806,137.3712329
990,Pinedale,Pinedale,Pinedale,8142638.361,-276668.7001,-4454.912763,-4.667568316,137.3712343
991,Petty,Petty,Petty,8142581.277,-276668.9153,-4453.601316,-4.667571946,137.3702713
992,Bull,Bull,Bull,8142576.716,-276685.7226,-4448.049664,-4.667855496,137.3701943
992,Elk,Elk,Elk,8142577.825,-276685.6692,-4448.236281,-4.667854596,137.370213
994,Hoodoo,Hoodoo,Hoodoo,8142572.621,-276708.0238,-4446.735661,-4.668231731,137.3701252
994,Pinehaven,Pinehaven,Pinehaven,8142573.414,-276690.214,-4446.912019,-4.667931269,137.3701386
997,Mission,Mission,Mission,8142566.194,-276711.2396,-4446.754213,-4.668285984,137.3700168
997,Missoula,Missoula,Missoula,8142569.154,-276711.9854,-4446.478145,-4.668298565,137.3700667
998,Big_Arm,Big_Arm,Big_Arm,8142568.452,-276712.8795,-4446.325733,-4.66831365,137.3700549
998,Ronan_drt_2,Ronan,Ronan_drt_2,8142567.501,-276714.0146,-4446.100786,-4.668332798,137.3700388
1000,Newland,Newland,Newland,8142564.966,-276713.04,-4446.388196,-4.668316358,137.3699961
1001,Big_Arm_2,Big_Arm,Big_Arm_2,8142568.429,-276712.889,-4446.327677,-4.668313809,137.3700545
1027,Piegan,Piegan,Piegan,8142565.202,-276713.0007,-4446.393938,-4.668315693,137.3700001
1027,Wallace_ccam1,Wallace,Wallace_ccam1,8142567.954,-276712.9125,-4446.52126,-4.668314206,137.3700465
1030,Lemhi,Lemhi,Lemhi,8142567.836,-276714.0819,-4446.028384,-4.668333935,137.3700445
1030,Lowary,Lowary,Lowary,8142568.175,-276712.9269,-4446.466572,-4.668314448,137.3700502
1031,Clark,Clark,Clark,8142569.103,-276712.0407,-4446.519734,-4.668299498,137.3700659
1031,Seeley_1031,Seeley,Seeley_1031,8142567.714,-276712.9575,-4446.505511,-4.668314966,137.3700424
1031,Selow,Selow,Selow,8142569.08,-276712.0406,-4446.526007,-4.668299496,137.3700655
1031,Wapiti,Wapiti,Wapiti,8142568.933,-276712.3699,-4446.462827,-4.668305053,137.370063
1032,Coombs,Coombs,Coombs,8142571.521,-276712.9614,-4445.966605,-4.668315031,137.3701067
1032,Regis,Regis,Regis,8142568.695,-276712.4627,-4446.479634,-4.668306618,137.370059
1032,Spotted_Bear,Spotted_Bear,Spotted_Bear,8142564.966,-276712.9982,-4446.39669,-4.668315652,137.3699961
1033,Lumpry,Lumpry,Lumpry,8142568.975,-276712.1118,-4446.444082,-4.668300698,137.3700637
1033,Snow_Bowl,Snow_Bowl,Snow_Bowl,8142569.118,-276711.975,-4446.519234,-4.66829839,137.3700661
1034,Thunderbolt,Thunderbolt,Thunderbolt,8142568.378,-276712.6488,-4446.522484,-4.668309756,137.3700536
1037,Bonner,Bonner,Bonner,8142576.784,-276688.4152,-4447.183144,-4.667900922,137.3701955
1037,Burke,Burke,Burke,8142577.863,-276690.6232,-4447.029314,-4.667938172,137.3702137
1037,Polson,Polson,Polson,8142576.483,-276689.4826,-4447.21679,-4.66791893,137.3701904
1039,Dublin_Gulch,Dublin_Gulch,Dublin_Gulch,8142578.886,-276684.9617,-4448.325136,-4.667842659,137.3702309
1039,Mary,Mary,Mary,8142579.074,-276685.0483,-4448.283166,-4.66784412,137.3702341
1039,Pistol,Pistol,Pistol,8142579.202,-276685.0458,-4448.266311,-4.667844079,137.3702362
1039,Shepard,Shepard,Shepard,8142578.895,-276685.3195,-4448.165247,-4.667848696,137.3702311
1041,Frog,Frog,Frog,8142578.684,-276685.4834,-4448.132351,-4.66785146,137.3702275
1041,Monarch,Monarch,Monarch,8142578.711,-276685.2749,-4448.216659,-4.667847943,137.370228
1041,Mosquito,Mosquito,Mosquito,8142578.498,-276685.6702,-4447.994951,-4.667854611,137.3702244
1044,Edith,Edith,Edith,8142562.586,-276692.5301,-4447.943486,-4.667970343,137.3699559
1044,Finley,Finley,Finley,8142561.497,-276691.5516,-4447.953182,-4.667953834,137.3699376
1044,Sheffer,Sheffer,Sheffer,8142561.5,-276691.4365,-4447.991958,-4.667951892,137.3699376
1046,Mustang,Mustang,Mustang,8142559.502,-276700.8958,-4446.933003,-4.668111477,137.3699039
1048,Palomino,Palomino,Palomino,8142559.827,-276702.1474,-4446.884387,-4.668132591,137.3699094
1048,Pinto,Pinto,Pinto,8142559.637,-276701.6305,-4446.936198,-4.668123872,137.3699062
1051,Agency,Agency,Agency,8142573.273,-276696.6628,-4447.561263,-4.668040064,137.3701362
1051,Mullan,Mullan,Mullan,8142573.302,-276690.296,-4446.900496,-4.667932651,137.3701367
1053,Buckskin,Buckskin,Buckskin,8142584.133,-276693.8056,-4447.145816,-4.667991861,137.3703194
1053,Hewolf,Hewolf,Hewolf,8142582.692,-276694.5338,-4446.859918,-4.668004145,137.3702951
1053,Sorrel_Springs,Sorrel_Springs,Sorrel_Springs,8142584.912,-276694.109,-4447.150617,-4.667996979,137.3703326
1055,Beckwith,Beckwith,Beckwith,8142585.593,-276694.9518,-4446.696898,-4.668011197,137.3703441
1055,Marent,Marent,Marent,8142584.89,-276698.3773,-4446.011596,-4.668068989,137.3703322
1055,Pilcher,Pilcher,Pilcher,8142584.753,-276695.6884,-4446.689723,-4.668023624,137.3703299
1055,Twinkle,Twinkle,Twinkle,8142585.617,-276695.0234,-4446.673147,-4.668012407,137.3703445
1057,Blind_Gulch,Blind_Gulch,Blind_Gulch,8142584.164,-276693.9142,-4447.035602,-4.667993694,137.37032
1057,Buffalo_Basin,Buffalo_Basin,Buffalo_Basin,8142585.209,-276692.827,-4447.494475,-4.667975351,137.3703376
1057,Sorrel_Springs_2,Sorrel_Springs,Sorrel_Springs_2,8142584.896,-276694.1583,-4447.033689,-4.667997811,137.3703323
1059,Chpaaqn,Chpaaqn,Chpaaqn,8142585.342,-276698.2909,-4446.119466,-4.668067531,137.3703398
1061,Buckskin_Full_Drill_Hole,Buckskin,Buckskin_Full_Drill_Hole,8142584.168,-276693.8965,-4447.043222,-4.667993395,137.37032
1062,Buckskin_Full_Drill_Hole_Tailings_ccam,Buckskin,Buckskin_Full_Drill_Hole_Tailings_ccam,8142584.221,-276693.8687,-4447.048249,-4.667992926,137.3703209
1062,Diamond_Point,Diamond_Point,Diamond_Point,8142585.506,-276694.4185,-4447.027668,-4.668002201,137.3703426
1062,Summer_Hill,Summer_Hill,Summer_Hill,8142585.077,-276694.2227,-4447.039523,-4.667998898,137.3703354
1064,Buckskin_Full_Drill_Hole_ccam,Buckskin,Buckskin_Full_Drill_Hole_ccam,8142584.167,-276693.9054,-4447.039668,-4.667993545,137.37032
1064,Chpaaqn,Chpaaqn,Chpaaqn,8142585.342,-276698.2909,-4446.119466,-4.668067531,137.3703398
1064,Martz,Martz,Martz,8142585.549,-276694.6491,-4446.953478,-4.668006092,137.3703433
1064,Mountain_Home,Mountain_Home,Mountain_Home,8142585.576,-276694.8301,-4446.902075,-4.668009145,137.3703438
1065,Buffalo_Basin,Buffalo_Basin,Buffalo_Basin,8142585.209,-276692.827,-4447.494475,-4.667975351,137.3703376
1065,Marent_1065,Marent,Marent_1065,8142584.888,-276698.3983,-4446.17801,-4.668069343,137.3703322
1065,McClure,McClure,McClure,8142585.305,-276694.3683,-4447.028607,-4.668001355,137.3703392
1066,Moiese,Moiese,Moiese,8142584.559,-276693.9562,-4447.05007,-4.667994402,137.3703266
1067,Dixon,Dixon,Dixon,8142558.701,-276696.8485,-4447.334041,-4.668043196,137.3698904
1067,Doney,Doney,Doney,8142557.136,-276697.8114,-4446.948571,-4.668059442,137.369864
1071,Coombs_1067,Coombs,Coombs_1067,8142571.51,-276713.0074,-4445.956402,-4.668315807,137.3701065
1071,Missoula_A,Missoula,Missoula_A,8142569.078,-276712.076,-4446.504611,-4.668300094,137.3700654
1071,Missoula_B,Missoula,Missoula_B,8142569.12,-276712.034,-4446.505764,-4.668299386,137.3700662
1071,Missoula_C,Missoula,Missoula_C,8142569.133,-276711.9846,-4446.529329,-4.668298552,137.3700664
1072,Missoula_D,Missoula,Missoula_D,8142569.143,-276711.9751,-4446.530711,-4.668298391,137.3700665
1072,Stenerson,Stenerson,Stenerson,8142568.933,-276712.3981,-4446.453804,-4.668305528,137.370063
1074,Crazy_Mountain,Crazy_Mountain,Crazy_Mountain,8142526.461,-276778.3061,-4442.038221,-4.669417436,137.3693465
1077,Alberton,Alberton,Alberton,8142522.119,-276798.6925,-4441.84998,-4.669761366,137.3692732
1077,Butler,Butler,Butler,8142520.073,-276796.641,-4441.77191,-4.669726757,137.3692387
1077,Coldwater,Coldwater,Coldwater,8142521.438,-276800.3449,-4441.796155,-4.669789243,137.3692617
1077,Evaro,Evaro,Evaro,8142519.928,-276796.9053,-4441.820564,-4.669731214,137.3692363
1078,Huson,Huson,Huson,8142520.351,-276797.1371,-4441.877643,-4.669735125,137.3692434
1080,Mowry,Mowry,Mowry,8142513.149,-276826.6625,-4439.489186,-4.670233237,137.3691219
1080,Red_Lodge,Red_Lodge,Red_Lodge,8142513.654,-276825.8027,-4439.557795,-4.670218732,137.3691304
1080,Rosebud,Rosebud,Rosebud,8142513.192,-276827.1632,-4439.446809,-4.670241684,137.3691226
1082,Ravalli,Ravalli,Ravalli,8142513.172,-276853.2909,-4437.857472,-4.670682475,137.3691223
1082,Sawtooth,Sawtooth,Sawtooth,8142511.807,-276852.7011,-4438.039988,-4.670672524,137.3690992
1083,Stonewall,Stonewall,Stonewall,8142511.203,-276852.3515,-4438.0823,-4.670666627,137.3690891
1083,Wolsey,Wolsey,Wolsey,8142511.885,-276852.3941,-4438.031307,-4.670667345,137.3691006
1085,Gordon,Gordon,Gordon,8142511.428,-276873.1827,-4438.614516,-4.67101806,137.3690929
1085,Tinder_Box,Tinder_Box,Tinder_Box,8142515.153,-276872.3277,-4438.390623,-4.671003636,137.3691557
1087,Fitzpatrick,Fitzpatrick,Fitzpatrick,8142532.097,-276900.2075,-4437.627056,-4.671473986,137.3694416
1087,Fred_and_George_Creek,Fred_and_George_Creek,Fred_and_George_Creek,8142529.189,-276900.4728,-4437.819331,-4.671478461,137.3693925
1087,Keith,Keith,Keith,8142531.014,-276901.4081,-4437.480757,-4.671494241,137.3694233
